row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol,entrez
ENSG00000230562,1.17441960929006,-0.0963521488943762,0.0785878898246793,-1.22604321237441,0.220182414007521,0.320525754832778,FAM133DP,NA
ENSG00000230580,1.10107788777566,0.00939859893269733,0.0807044338763875,0.116457033167383,0.907290336897764,0.94372103216739,AC021016.7,NA
ENSG00000230590,4.35022413058918,-1.68916763073081,0.106777641258882,-15.819488151414,2.28341426930574e-56,4.92728179112331e-54,FTX,100302692
ENSG00000230592,1.29442385825838,-0.0376204654247002,0.0765228457813976,-0.491623972430016,0.622985193369405,0.733166446890912,RPSAP8,NA
ENSG00000230593,1.49688006277124,-0.169306876981568,0.0790759618127052,-2.14106630005435,0.0322686918504942,0.0607943361897992,AC090804.1,NA
ENSG00000230629,3.33796412525853,-0.277471276530106,0.1014301880091,-2.7355887036827,0.0062268801187795,0.0138803946421936,RPS23P8,NA
ENSG00000230630,1.1709996977238,-0.145783102697854,0.0785834493287936,-1.85513748687585,0.0635765958296122,0.109702180000994,DNM3OS,100628315
ENSG00000230638,1.05894574994161,0.0198581391522374,0.082327645123183,0.241208638028267,0.809393416352319,NA,RP11-486B10.4,NA
ENSG00000230673,1.270497830568,-0.0175931918638312,0.077462412070106,-0.2271190812895,0.820331146997227,0.887773739952937,PABPC1P3,NA
ENSG00000230701,1.20107017323502,0.115583759982348,0.0818375462176645,1.412356128994,0.157845127174972,0.242671821473583,FBXW4P1,26226
ENSG00000230715,1.06607297599752,0.0360119627593073,0.0821712547014815,0.43825499428157,0.661201446880391,NA,RP11-274B21.4,NA
ENSG00000230729,1.05812011587254,0.0180509974029795,0.0823475636824539,0.219204996429369,0.826490363544205,NA,RP11-296L22.8,NA
ENSG00000230732,1.15568862860489,0.0093973182610049,0.0790921367613551,0.118814823392108,0.905422064508099,0.942712409746327,AC127904.2,NA
ENSG00000230734,1.19664404542579,-0.0517777160504091,0.0772389318570449,-0.670357743245856,0.502629765406989,0.622440877759588,RPL10P3,NA
ENSG00000230735,1.06692074856873,0.0331895196439688,0.0821277414862384,0.404120691052123,0.686123970345184,NA,RP11-413E1.4,NA
ENSG00000230747,1.06840454906596,0.00919358309529397,0.0818980646228955,0.112256414576173,0.910620099429544,NA,AC021188.4,NA
ENSG00000230789,1.05891481213946,0.0198571797148871,0.0823282055907059,0.241195342135925,0.809403720789413,NA,ARHGAP26-IT1,NA
ENSG00000230844,1.17041647107699,0.0263262855369022,0.0802468675829493,0.328066207814148,0.742861603524695,0.829566548100214,ZNF674-AS1,401588
ENSG00000230897,2.295216111559,-0.13041237550389,0.0960657834732939,-1.35753200347494,0.17461223173029,0.26398276094443,RPS18P12,NA
ENSG00000230979,4.40537372802785,-0.306644470052049,0.11869060236716,-2.58356149464528,0.00977860330043201,0.0209846638754076,AC079250.1,NA
ENSG00000230982,1.08042521703926,-0.0545556604751822,0.0812985927852967,-0.671052949455834,0.502186798833631,NA,DSTNP1,NA
ENSG00000230988,1.08135633160985,0.0678243660939725,0.082055197797654,0.826570015238104,0.408480818447844,NA,RP11-661D19.1,NA
ENSG00000230989,10.80268708055,-0.603609615464184,0.124778498050608,-4.83744895870896,1.31516142053253e-06,5.00548365534334e-06,HSBP1,3281
ENSG00000231006,1.47347808281897,-0.0624996914797315,0.0760322528410142,-0.822015515052806,0.411068066764303,0.532519995581028,RPL7P32,NA
ENSG00000231028,1.08783043329819,0.0606888169770495,0.0816302751722415,0.743459664309533,0.457203433263042,NA,LINC00271,100131814
ENSG00000231029,1.06769149393554,-0.0154994905263562,0.0818195451637631,-0.189435060966591,0.849751847239977,NA,RP3-455J7.3,NA
ENSG00000231035,1.06614773533563,0.0267958486626242,0.0821002314830011,0.326379696848629,0.744137096802958,NA,RPL7L1P9,NA
ENSG00000231043,1.29076540003131,-0.0614490558632946,0.0783154499590728,-0.784635163245663,0.432667507253811,0.554379615910832,AC007238.1,NA
ENSG00000231074,1.41441180730774,-0.0816754980109113,0.0788537115507528,-1.03578508106549,0.300302419167727,0.414063718989368,HCG18,NA
ENSG00000231105,1.05812421207679,0.0180511174806461,0.0823475676598924,0.219206444022729,0.826489235950949,NA,RP5-1071N3.1,100506801
ENSG00000231113,1.06608753031729,0.0129890104169933,0.0820123632603562,0.158378687073783,0.874158407058574,NA,RP3-475N16.1,NA
ENSG00000231125,1.06449941385128,0.0186025358321775,0.0821068574927554,0.226564947194805,0.820762051584841,NA,AF129075.5,NA
ENSG00000231134,1.06131588553062,0.0206387231280839,0.0822415599185745,0.250952476442784,0.801850851891113,NA,TCF7L1-IT1,NA
ENSG00000231160,1.44830392332097,-0.225933995236893,0.0879565404654432,-2.56870033815916,0.0102080687976162,0.0218253684336418,KLF3-AS1,79667
ENSG00000231167,1.18612918932839,-0.0526826728812559,0.0776079240007458,-0.678831105967345,0.497244882081917,0.617227237296136,YBX1P2,NA
ENSG00000231169,1.1850998870592,-0.0787830405350032,0.0775068085768929,-1.01646606255042,0.309407500554277,0.424197893884489,EEF1B2P1,NA
ENSG00000231181,1.09227928130214,-0.00539860768472866,0.0809325218056891,-0.0667050471711506,0.94681651620243,NA,RP13-15M17.1,NA
ENSG00000231201,1.15669035231284,0.0369963653740523,0.0836289408670664,0.442387108941873,0.65820910577379,0.763760210694304,AF127577.11,NA
ENSG00000231208,1.05894574994161,0.0198581391522374,0.082327645123183,0.241208638028267,0.809393416352319,NA,ZBTB46-AS1,NA
ENSG00000231212,1.06919917854725,-0.00274524384446331,0.0818166899249172,-0.0335535921458398,0.973233129512971,NA,RP11-111F5.3,NA
ENSG00000231213,1.05811572839834,0.0180508700865661,0.0823475594389386,0.219203461639333,0.826491559059125,NA,PLSCR5,389158
ENSG00000231236,1.07014240888839,0.00362483085436823,0.0818049324614951,0.0443106637374758,0.964656771591366,NA,AP001604.3,NA
ENSG00000231305,1.05894574994161,0.0198581391522374,0.082327645123183,0.241208638028267,0.809393416352319,NA,RP11-723O4.2,NA
ENSG00000231312,1.13134935864142,-0.128212752025943,0.0796579602662841,-1.60954098745873,0.107498100141741,0.173455340113874,AC007246.3,728730
ENSG00000231313,1.18163450118184,-0.0486128217490813,0.0777276606046899,-0.625424995051866,0.531692161572252,0.649511532595946,CLIC1P1,NA
ENSG00000231327,1.07071831864955,0.0420812240981965,0.0820584831727133,0.512819911740578,0.608077299965844,NA,AC016700.5,100133985
ENSG00000231329,1.06134577486007,0.0206378963294039,0.0822410012515409,0.250944127811397,0.801857306656914,NA,RP1-225E12.2,NA
ENSG00000231333,1.10521358570226,-0.0173236706052292,0.0803974031503307,-0.21547549953618,0.829396611964685,0.894088438757826,RPL34P6,NA
ENSG00000231340,1.05894574994161,0.0198581391522374,0.082327645123183,0.241208638028267,0.809393416352319,NA,ACTG1P10,NA
ENSG00000231369,1.37469953304537,-0.0450259551187095,0.0753663319213342,-0.597427975739972,0.55022168044422,0.667223159707773,RP1-40G4P.1,NA
ENSG00000231373,1.05894574994161,0.0198581391522374,0.082327645123183,0.241208638028267,0.809393416352319,NA,GNA14-AS1,NA
ENSG00000231389,26.4124210033799,-0.319522460162386,0.127975461988924,-2.49674785460075,0.0125338043395507,0.0262265786388104,HLA-DPA1,3113
ENSG00000231409,1.44502436999383,-0.115470537662702,0.0755550660766583,-1.52829642879996,0.126438956192623,0.199541379996298,RP11-83J16.1,NA
ENSG00000231414,1.14502488664548,0.0159170697980976,0.0792685647076307,0.200799268370824,0.840855535033761,0.901532641808201,AC016700.6,NA
ENSG00000231416,1.15081280682043,-0.00648667951944099,0.078932589252923,-0.0821799915704752,0.93450358403353,0.96151113936872,RP11-422P24.9,NA
ENSG00000231437,1.05972339023761,0.0216615933678822,0.0823089060548327,0.263174356289605,0.79241619502244,NA,RP11-88H9.2,NA
ENSG00000231468,1.06136660597581,0.0252643464721876,0.0822698690064023,0.307091123120927,0.758774014204498,NA,PRDX3P2,NA
ENSG00000231500,390.827322490104,-0.257898250517109,0.122323174214541,-2.10833517175401,0.0350020076779991,0.065292414445962,RPS18,6222
ENSG00000231503,1.78824172485501,-0.113748992565516,0.0863858652436035,-1.31675468254847,0.187920867603769,0.280453966175614,PTMAP4,NA
ENSG00000231519,1.05812050930701,0.0226908307421998,0.0823764280962958,0.275452957436742,0.782968262835186,NA,AC007285.7,NA
ENSG00000231527,1.15110185243241,0.014765906027874,0.079015557642358,0.186873401497814,0.851759894333936,0.908924987913395,RP11-374M1.2,NA
ENSG00000231544,1.07000393042408,0.00362721204593203,0.0818071803179359,0.0443385535577099,0.964634540583436,NA,RSL24D1P11,NA
ENSG00000231549,1.20077203682637,-0.0274672266222265,0.0773906531642538,-0.354916588750454,0.722652080457423,0.814555360176752,USMG5P1,NA
ENSG00000231566,1.10350469956517,-0.115395688489686,0.0811789178909552,-1.42149823485813,0.155171966363189,0.239079184181152,RP5-1158E12.3,401585
ENSG00000231579,1.16763290928296,0.0635267917688631,0.0796683762302971,0.79739031689596,0.425224381191002,0.546465109253649,RPL7P21,NA
ENSG00000231584,1.06524523784181,0.00659618848016652,0.0820035846767929,0.0804378065442454,0.935889059033084,NA,FAHD2CP,NA
ENSG00000231587,1.05894574994161,0.0198581391522374,0.082327645123183,0.241208638028267,0.809393416352319,NA,SNORD62B,26786
ENSG00000231587,1.05894574994161,0.0198581391522374,0.082327645123183,0.241208638028267,0.809393416352319,NA,SNORD62B,692093
ENSG00000231607,1.50231112368837,-0.472016951171487,0.0845154083241072,-5.58498101744187,2.33725741882526e-08,1.0684560138938e-07,DLEU2,NA
ENSG00000231636,1.06668790339417,0.028574472252719,0.0820991369918055,0.348048387592321,0.727803844490473,NA,AGBL5-AS1,100874031
ENSG00000231655,1.0798389662559,0.0477715839390174,0.0818369549267673,0.583740975965764,0.559394594465489,NA,AC011742.3,NA
ENSG00000231684,1.30513829558335,-0.103510772916846,0.074984745205604,-1.38042441343269,0.167456007652482,0.254950031053621,EIF1P3,NA
ENSG00000231703,1.06052561904192,0.018837005508871,0.0822602681221925,0.22899275602761,0.818874546402873,NA,RP4-669H2.1,NA
ENSG00000231707,1.07726702728582,0.0242369267299835,0.0816624111060778,0.296794160271612,0.766623664132475,NA,PABPC1P1,NA
ENSG00000231711,1.06701758464993,0.0331890872537061,0.0821130719924341,0.404187621390711,0.686074755726251,NA,LINC00899,NA
ENSG00000231721,2.83584128998965,-0.581256035789575,0.0891282990911328,-6.52156544797569,6.95773492607956e-11,4.13359237201305e-10,LINC-PINT,378805
ENSG00000231731,1.06049559224934,0.0142142186063822,0.0822316912990115,0.172855724865203,0.862764834128223,NA,AC010976.2,NA
ENSG00000231739,1.13515139174372,0.175858378980925,0.0827661001091771,2.12476338439228,0.0336063615337475,0.0629904254341251,GAPDHP59,NA
ENSG00000231747,1.44886236488976,-0.151844045756349,0.0771580095957873,-1.96796219280181,0.049072387960549,0.087603890695121,AC079922.2,NA
ENSG00000231767,3.15667778938714,-0.231493715685564,0.106973757009961,-2.16402342178192,0.030462551894866,0.0576748571148692,RP11-92K2.2,NA
ENSG00000231770,1.06615089835858,0.0221881100218688,0.0820685886418923,0.270360565339889,0.786882875065489,NA,TMEM44-AS1,NA
ENSG00000231856,1.06687548796803,0.0147837859615743,0.0819925762329538,0.180306396515353,0.856912034277722,NA,RP11-327P2.5,NA
ENSG00000231871,1.07017579728518,0.0265282792182307,0.0819448538267493,0.323733315508961,0.746139945858967,NA,IPO9-AS1,100873949
ENSG00000231887,1.18850164989456,0.111826693363383,0.0806453546439994,1.38664767309946,0.165549223825205,0.252524213671267,PRH1,5554
ENSG00000231889,1.26359742528447,0.268492169108925,0.0842270272812472,3.18771987775833,0.00143399384461077,0.00360182532078083,TRAF3IP2-AS1,NA
ENSG00000231916,1.05968848682614,0.0170319949281017,0.0822801462574506,0.207000056548385,0.836009814336053,NA,AC006033.22,NA
ENSG00000231925,7.1161493727527,-0.24246226199117,0.103679929900837,-2.33856506484012,0.019357954616429,0.0386711065605767,TAPBP,6892
ENSG00000231940,1.3975660486891,-0.0288836705424049,0.0762786310305275,-0.378660053965119,0.704940320463147,0.80106251951069,RPS7P3,NA
ENSG00000231952,1.05889626684875,0.0152258574895986,0.0822995178731596,0.185005427529536,0.853224778509297,NA,DPY19L1P2,NA
ENSG00000231966,1.05894574994161,0.0198581391522374,0.082327645123183,0.241208638028267,0.809393416352319,NA,RP11-12M5.4,NA
ENSG00000231969,1.07766994481692,0.0579485818859545,0.0819246113189955,0.707340333423325,0.479355006418004,NA,AC144449.1,NA
ENSG00000231981,1.06607185840441,0.0175842591924817,0.0820400173530838,0.2143375849959,0.830283810424824,NA,RPL7L1P12,NA
ENSG00000231989,1.23876079844537,-0.0913788933065859,0.0779329178864703,-1.17253268304034,0.240983258281095,0.345315035345517,PPP1R2P3,NA
ENSG00000231991,6.31519741505599,-0.537863818061728,0.132653907895575,-4.05463982625476,5.02116085333956e-05,0.000156131577119661,ANXA2P2,NA
ENSG00000231999,1.10858739854023,-0.0786246664327841,0.0803183964787328,-0.978912302533366,0.327623312923259,0.444132837487622,FLJ27354,400761
ENSG00000232000,1.59623736136414,-0.116664115550486,0.0836037871267094,-1.39544056029029,0.162883027357121,0.249180719405425,CLCN3P1,NA
ENSG00000232021,1.06132837949504,0.0160175568647043,0.0822123805972135,0.194831444465521,0.84552490485116,NA,LEF1-AS1,641518
ENSG00000232024,1.4308572293809,0.0434684273733672,0.0867020461629075,0.50135411212433,0.61612192859227,0.726838505550477,LSM12P1,NA
ENSG00000232027,1.05807675426846,0.0180496609839532,0.0823481124395991,0.219187306778797,0.826504142809206,NA,RP11-275F13.3,NA
ENSG00000232034,1.06054209896175,0.0188357493258277,0.0822602735563352,0.228977470065525,0.818886427236151,NA,AC092168.2,NA
ENSG00000232036,1.11550149448556,-0.157559378412057,0.0811869650499926,-1.9406979718362,0.0522949225378987,0.0925500650187416,GS1-115G20.2,NA
ENSG00000232037,1.28576183427554,-0.0481286316019012,0.07544994383937,-0.637888236263836,0.52354643594824,0.641701504412063,RP11-26H16.1,NA
ENSG00000232043,1.06691274353364,0.0331858894062862,0.0821238040055939,0.40409586243747,0.68614222743892,NA,RP4-530I15.9,NA
ENSG00000232053,1.06049449809844,0.0188370358207278,0.0822602430901734,0.228993194198061,0.818874205840684,NA,AC009784.3,NA
ENSG00000232063,1.07943084887099,-0.0112564004939853,0.0814340992804366,-0.13822711362253,0.890060927205723,NA,RP11-307E17.8,100132077
ENSG00000232079,1.07002555329013,0.0265266593451119,0.0819464680162235,0.323707171123718,0.746159741182079,NA,AL035610.1,284825
ENSG00000232082,1.06133439951267,0.0113973394654969,0.0821839858472842,0.13868078249059,0.889702404692128,NA,RPS6KA2-IT1,100874353
ENSG00000232098,1.14147254928283,-0.179097850425819,0.0802926582700442,-2.23056322065547,0.0257100753470898,0.0497009359293286,CTD-2619J13.14,NA
ENSG00000232110,1.15465236232951,0.211336244963829,0.0843114479104378,2.50661387274865,0.012189378766611,0.0255989664608493,RP11-149I23.3,NA
ENSG00000232112,22.0192862855087,0.115596914109847,0.116411072922078,0.993006173796064,0.320706945814181,0.436923207256057,TMA7,51372
ENSG00000232119,2.24827814508528,-0.375964910603089,0.0923475926840675,-4.07119340824954,4.67728938379449e-05,0.000146122970304479,MCTS1,28985
ENSG00000232124,1.09698237012115,-0.0658529608485104,0.0808672721894133,-0.814333896341461,0.415453696402825,0.537049900228042,AP001057.1,NA
ENSG00000232134,1.14932010076285,-0.0335680296631424,0.0788144354745457,-0.425912200741242,0.670171824209888,0.772918033645623,RPS15AP12,NA
ENSG00000232150,1.16416785253891,0.014883738893224,0.0789327231812685,0.188562338829278,0.850435852482968,0.90779905596688,ST13P4,NA
ENSG00000232162,1.2708162868017,0.108097433804315,0.0864620331711979,1.25023007023532,0.211215515182229,0.309796710354875,USP12-AS1,NA
ENSG00000232187,2.44847375066541,-0.0963244184273338,0.100178906064285,-0.961523959600064,0.336288784392724,0.453691377760599,FTH1P7,NA
ENSG00000232259,1.05973268546228,0.021661837305565,0.0823083227153238,0.263179185177736,0.792412473272836,NA,RP11-4C20.3,NA
ENSG00000232284,1.1404191519132,-0.125852862983244,0.0792413977112957,-1.58822113968472,0.11223634249236,0.180204496874943,GNG12-AS1,100289178
ENSG00000232295,1.07345198076596,0.0244894123858781,0.0818179941834315,0.299315726696675,0.764699156158849,NA,RP11-154D6.1,NA
ENSG00000232333,1.18787633447292,-0.053462002876784,0.0775636829151338,-0.689265915019525,0.490655943354911,0.610742317624716,RPS27AP2,NA
ENSG00000232341,1.20789852688314,-0.0693430352893397,0.0769745934731511,-0.900856141754445,0.36766481285005,0.487369635638438,RPL4P2,NA
ENSG00000232342,1.05974511700408,0.02166223007953,0.0823083351633045,0.263183917358441,0.792408826062746,NA,RP11-46O21.2,NA
ENSG00000232346,1.78593080639804,-0.129000680803717,0.0794966491183359,-1.62271846970167,0.104649601275451,0.169447377973006,SC22CB-1E7.1,NA
ENSG00000232368,1.91927405127468,-0.0489764188957992,0.0906487737393375,-0.540287715712867,0.588998628732988,0.702265360592938,FTLP2,NA
ENSG00000232373,1.06052093283462,0.0188377634706703,0.0822602689568368,0.229001967894789,0.818867386608118,NA,MTCYBP3,NA
ENSG00000232383,1.1755904094297,0.000202031023813057,0.0781764115925279,0.00258429646101033,0.997938032048395,0.999112613756416,AC010677.5,NA
ENSG00000232388,2.4223037490738,-0.0489680838170792,0.083159037726281,-0.588848610517335,0.555962833491262,0.672497985976818,LINC00493,NA
ENSG00000232434,1.06612539182786,0.0221889591905525,0.0820685734164402,0.270370962560286,0.786874877010985,NA,C9orf172,389813
ENSG00000232450,1.05973376649394,0.0216618719448609,0.0823083238040133,0.263179602544702,0.792412151597488,NA,RP4-730K3.3,NA
ENSG00000232472,2.20383840669199,-0.386397594549362,0.0962831195997586,-4.01313954258635,5.99164687911747e-05,0.000184231707092253,EEF1B2P3,NA
ENSG00000232533,1.35725153833232,-0.344690876253427,0.0780195409163356,-4.41800697882927,9.96152052402676e-06,3.40330828420524e-05,AC093673.5,NA
ENSG00000232542,1.06052027483365,0.0234632990768509,0.0822890447004274,0.285132719212732,0.775542463722773,NA,DPYD-IT1,NA
ENSG00000232564,1.10236956515655,-0.123453933347252,0.0809909944891358,-1.52429210341172,0.12743575888117,0.201009490969855,RP4-591N18.2,101927257
ENSG00000232573,5.71218120861194,-0.355141777150843,0.121778194392902,-2.91630023684719,0.00354209465973213,0.00831442732482577,RPL3P4,NA
ENSG00000232587,1.1468500378125,-0.195782088349004,0.0807231084845006,-2.42535368154951,0.0152934792576256,0.0313390543240881,EEF1A1P3,NA
ENSG00000232608,1.05894574994161,0.0198581391522374,0.082327645123183,0.241208638028267,0.809393416352319,NA,TIMM9P2,NA
ENSG00000232611,1.09411588306749,-0.00186404939460507,0.0809020091277509,-0.0230408294516096,0.981617704391827,0.989716364161751,RP11-1114A5.4,NA
ENSG00000232618,1.09193736202127,0.0937006290797929,0.082065919794107,1.14177272752046,0.253548501372258,NA,RP11-439L18.1,NA
ENSG00000232624,1.05971418009179,0.021661293699733,0.0823088967036133,0.263170745414475,0.792418978020855,NA,LINC01517,101929218
ENSG00000232628,1.06054583189057,0.0234641024400692,0.0822890702736423,0.285142393297702,0.775535052409954,NA,RP11-365O16.3,101927143
ENSG00000232629,1.2078220549469,-0.0476475715515832,0.0782623143000085,-0.608818841836601,0.542644523172708,0.660032648628055,HLA-DQB2,3120
ENSG00000232630,1.06835196117543,0.0275477196228817,0.0820238800155364,0.335849994143947,0.736983987714344,NA,PRPS1P2,NA
ENSG00000232648,1.06136315766724,0.0206388082622402,0.0822410208410042,0.250955156577409,0.801848779741011,NA,RP11-367N14.2,NA
ENSG00000232677,1.1167896146728,-0.0895786099469233,0.0799927799977504,-1.1198336893585,0.262784640019043,0.371315433815495,LINC00665,100506930
ENSG00000232693,1.06286597439381,0.0196205520777216,0.082174401746311,0.238767203177142,0.811286102822267,NA,AC012370.2,NA
ENSG00000232702,1.20268644183639,-0.0348659987809043,0.0782009011527878,-0.445851624046935,0.655704428428255,0.761804856564468,RP3-437C15.1,NA
ENSG00000232739,1.0713354158681,-0.020132682554589,0.081665146224828,-0.246527233284599,0.805274125716721,NA,RP11-25G10.2,NA
ENSG00000232759,1.12102005845086,-0.0955208809932858,0.0800595788091078,-1.19312245223078,0.232821419534145,0.335689539870016,AC002480.3,100506178
ENSG00000232768,1.0597496515465,0.0216623703716877,0.0823083396655494,0.263185607433101,0.792407523481013,NA,RP11-201O14.2,NA
ENSG00000232774,1.13851729060574,-0.198467944930977,0.0806099702349236,-2.4620768913892,0.0138135049090018,0.0286021921385157,FLJ22447,400221
ENSG00000232788,1.24639857846399,-0.083603648502744,0.082656450144284,-1.01145946089878,0.311796574469148,0.426664339500444,AC078883.3,NA
ENSG00000232801,1.49826247279226,-0.183709428262095,0.0805964244946239,-2.27937441907673,0.0226448176326385,0.0444870714148599,SDCBPP3,NA
ENSG00000232807,1.13472723307916,0.141812248400595,0.0828629253653633,1.71140769862166,0.0870058769968947,0.144051373924422,RP11-536K7.3,NA
ENSG00000232811,1.06211689805422,0.0132052101345605,0.0821652290671356,0.160715308464251,0.872317631762951,NA,RP11-96K19.2,NA
ENSG00000232814,1.16088942605853,-0.00466512308048125,0.0834232845255833,-0.0559211149142731,0.955404649879066,0.974831954384078,COL4A2-AS1,100874203
ENSG00000232838,1.17086798364632,-0.123524549540801,0.0785744879671182,-1.57206941765238,0.115934453083889,0.185248744689778,PET117,100303755
ENSG00000232855,1.06206874094705,0.0178182686631459,0.0821936315029271,0.216784054157667,0.828376639404834,NA,AF131217.1,NA
ENSG00000232858,1.28336665260308,-0.0692306226638422,0.0748188900867016,-0.925309404932583,0.354804987998681,0.473438987961137,RPL34P27,NA
ENSG00000232860,1.06536065381123,0.0111904381711859,0.0820310682123722,0.136417072397676,0.891491578020526,NA,SMG7-AS1,NA
ENSG00000232888,1.60424383342227,-0.151615850427717,0.0811455931213994,-1.86844219871422,0.0617004597706872,0.106848431623529,RPS11P5,NA
ENSG00000232891,1.07812756967983,0.0214547102978651,0.081616689604424,0.262871606308106,0.792649541743518,NA,RP11-136K14.1,NA
ENSG00000232931,1.06286559435888,0.015005728954762,0.0821458800987636,0.18267171691046,0.855055608954271,NA,LINC00342,NA
ENSG00000232949,1.10927911317166,-0.0917195048654695,0.0809282721915014,-1.13334317392113,0.257070167780728,0.364917417851694,AC002480.4,NA
ENSG00000232956,10.4838715910554,-1.18852323590748,0.129250261816849,-9.19551898155255,3.73188731194526e-20,4.83345404904036e-19,SNHG15,NA
ENSG00000232963,1.06053736413944,0.023463841356433,0.0822896547117194,0.285137195418215,0.775539034500912,NA,HMGN2P20,NA
ENSG00000232969,1.05894574994161,0.0198581391522374,0.082327645123183,0.241208638028267,0.809393416352319,NA,AP001062.9,NA
ENSG00000232973,1.19092862326004,-0.168183221941515,0.082038710223035,-2.05004712390386,0.0403598324927371,0.074074759392806,CYP1B1-AS1,285154
ENSG00000232998,1.0605702630526,0.0142105873178741,0.0822317289567966,0.172811486492521,0.86279960797213,NA,VPS13A-AS1,NA
ENSG00000233016,13.2246090130756,-0.495930719424458,0.0952714646690797,-5.20544867392399,1.93528434315563e-07,8.13425252267571e-07,SNHG7,84973
ENSG00000233057,1.29554989986145,-0.0563446121141648,0.0753445847297494,-0.747825637585834,0.454565335929092,0.576024278457125,EEF1A1P14,NA
ENSG00000233058,1.10861428891176,0.0929094009641953,0.0821370634572716,1.131150750386,0.257991646755152,0.365860802497487,LINC00884,NA
ENSG00000233072,1.10039150563851,-0.0763388226117151,0.0809255622732831,-0.943321497772499,0.34551648308204,0.463552923455465,RPS15AP6,NA
ENSG00000233087,1.1539116488053,-0.140635968897771,0.0783109740924728,-1.79586540108289,0.0725159262335635,0.122849075088516,AC073869.1,NA
ENSG00000233117,1.09617802070679,0.0627507281276666,0.0816230020711533,0.768787309157839,0.442019583956837,0.563553983175186,LINC00702,NA
ENSG00000233170,1.06524726196063,0.00200168714533189,0.0819775567962411,0.0244175018573336,0.980519588024237,NA,RP11-863K10.4,NA
ENSG00000233184,1.27399357454411,0.238551006677804,0.0840913291535351,2.83680861129278,0.00455669174761837,0.010492199519478,RP11-421L21.3,NA
ENSG00000233189,1.0653382288372,0.0111911662298617,0.0820310543218202,0.136425970900691,0.89148454380416,NA,RPL12P29,NA
ENSG00000233220,1.0605559932137,0.0142112526523633,0.0822317217052128,0.172819592703025,0.8627932360158,NA,LINC00167,NA
ENSG00000233223,1.16970315949617,-0.0998994271730404,0.0781394478050645,-1.27847623676918,0.201081558352105,0.296796085394753,AC113189.5,NA
ENSG00000233230,1.12417385559087,0.10263626212957,0.0819365349301923,1.25263122509407,0.210339945673168,0.308772335655171,AC079807.2,NA
ENSG00000233237,1.18009888457106,-0.0740498794145156,0.0776253386466525,-0.953939534506738,0.340114250102576,0.45798079957706,LINC00472,NA
ENSG00000233251,1.06131750597907,0.0160188022941071,0.0822123792943028,0.194846596481087,0.845513042601157,NA,AC007743.1,100129434
ENSG00000233254,1.21125590745065,-0.0388607298962456,0.0769394622453411,-0.505081901564742,0.613501312477577,0.724545529708663,RPL21P134,NA
ENSG00000233270,1.22522353667949,0.0857785273807443,0.0782220483838676,1.09660292913571,0.272815006489677,0.38266936023462,SNRPEP4,NA
ENSG00000233276,37.4349066004474,-0.826118501535583,0.136428484014467,-6.05532273926009,1.40136414383176e-09,7.29602943303017e-09,GPX1,2876
ENSG00000233328,2.14878512453515,-0.234750288485654,0.0935589171527807,-2.50911720261051,0.0121033318817691,0.0254450911743707,PFN1P1,NA
ENSG00000233337,1.05894574994161,0.0198581391522374,0.082327645123183,0.241208638028267,0.809393416352319,NA,UBE2FP3,NA
ENSG00000233340,1.18802917088607,0.284090647004502,0.0863159702266988,3.29128718889877,0.000997300424125144,0.00256794765078377,RP11-25C19.3,NA
ENSG00000233369,1.61234300129893,-0.0249495816255341,0.0916632533776173,-0.272187389233845,0.785477937850314,0.862438567956703,RP11-396K3.1,100093631
ENSG00000233406,1.14318286442333,-0.013073725370158,0.0791377103750713,-0.165202219121521,0.868784818659392,0.92066962629835,RP11-296A18.5,NA
ENSG00000233426,1.85356292346477,-0.666760901222125,0.0922326835857624,-7.2291174375528,4.86142913172324e-13,3.54315498357923e-12,EIF3FP3,NA
ENSG00000233429,2.82046370059271,-1.10507977396095,0.0999926876667234,-11.0516058698632,2.15328176447536e-28,5.13220056053655e-27,HOTAIRM1,NA
ENSG00000233452,1.07086217067137,0.00084396271135837,0.0817587451980787,0.010322598632277,0.99176390419183,NA,STXBP5-AS1,NA
ENSG00000233460,1.10452985285386,-0.122355734811152,0.081064406335161,-1.50936447132262,0.131205667250275,0.206282758658902,RPL35AP31,NA
ENSG00000233461,2.11800074176782,-0.0198561683419784,0.0863500075094132,-0.229949816041578,0.818130765745766,0.885947860316501,RP11-295G20.2,NA
ENSG00000233476,8.0556690110928,-0.342527884311051,0.138031349229489,-2.48152239489863,0.0130822489459118,0.0272233332637158,EEF1A1P6,NA
ENSG00000233491,1.05979457783494,0.0170299576937519,0.0822796255076793,0.206976606768372,0.836028128004237,NA,AC010091.1,100128317
ENSG00000233493,1.16602590198219,-0.0336788645487887,0.0782545510872189,-0.430375793878771,0.666922300593392,0.771057125944369,TMEM238,388564
ENSG00000233514,1.19470580030137,-0.0184648208027204,0.077912751729094,-0.236993565147376,0.812661782343544,0.882080748930153,RP11-570P14.1,NA
ENSG00000233527,1.26194950437297,0.372913344312881,0.0877344497877187,4.25047795039666,2.13314835656238e-05,6.99510576409765e-05,ZNF529-AS1,101927599
ENSG00000233540,1.08890546653534,-0.0571013622240389,0.0810802930117605,-0.704256979137415,0.481272752604296,NA,DNM3-IT1,NA
