row,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol,entrez
ENSG00000250067,-0.0605889830440304,0.0812352432350333,-0.745846022381342,0.455760435113357,0.577175549980068,YJEFN3,374887
ENSG00000250069,0.135001754677441,0.0779691237103934,1.73147713162569,0.083366700154656,0.138588967487806,CTB-131B5.2,NA
ENSG00000250073,0.285285656864782,0.0831654091704424,3.43034032671091,0.000602824647959822,0.00160948586963025,RP11-677M14.3,101929340
ENSG00000250116,-0.386455291006389,0.0920616375080027,-4.19778858455343,2.69534074571814e-05,8.70403462620471e-05,RP11-417F21.1,100506142
ENSG00000250144,0.0744002098470386,0.0750906870731437,0.990804755516054,0.32178092674869,0.437970281769234,RP11-553P9.1,NA
ENSG00000250151,0.0299552114881874,0.0813778793344612,0.368100173329316,0.712798541651952,0.808016658285384,ARPC4-TTLL3,100526693
ENSG00000250155,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,CTD-2353F22.1,NA
ENSG00000250182,0.261690567396101,0.134829115338665,1.94090546940684,0.0522697444868518,0.0925190555703995,EEF1A1P13,NA
ENSG00000250234,0.0579500544451906,0.0830135910940769,0.698079117906338,0.485127716553423,0.605545225372541,CTD-2024P10.1,NA
ENSG00000250250,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,CTD-2350J17.1,101929472
ENSG00000250267,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RP11-122A21.2,NA
ENSG00000250271,-0.0180511170952637,0.0823483086976136,-0.219204466743187,0.826490776139836,NA,RP11-64D22.5,NA
ENSG00000250273,0.021728292822739,0.0804065435002672,0.270230405099639,0.786983002641274,0.862967568413535,PSMC1P5,NA
ENSG00000250280,0.0249951066287446,0.0790947135368082,0.316014882803926,0.751991211726043,0.837285709250668,RP11-305O6.3,NA
ENSG00000250299,-0.137132297166866,0.0836132247715539,-1.64007903703674,0.100988734459422,0.164356615112142,MRPS31P4,NA
ENSG00000250303,-0.0147873777666193,0.0819939992651653,-0.180347072946125,0.85688010259806,NA,RP11-356J5.12,283140
ENSG00000250312,0.18630374136715,0.0799310267330312,2.33080630866163,0.0197635753207191,0.03939674103853,ZNF718,255403
ENSG00000250317,0.150964706657834,0.083330676078353,1.81163424758353,0.0700427295108574,0.119093336627156,SMIM20,389203
ENSG00000250321,-4.8302369881695e-05,0.0787512337194558,-0.000613353818097224,0.999510614488915,0.999913660786179,RP11-478C6.4,NA
ENSG00000250410,-0.0324416630271959,0.0821999090863345,-0.394667869925774,0.693088017905255,NA,RP11-714G18.1,NA
ENSG00000250461,-0.180832111049888,0.0891127059354277,-2.02925171165739,0.0424326589434792,0.0773154780870028,RP11-631M6.2,NA
ENSG00000250462,-0.00751629781868691,0.0794651325567352,-0.0945861106230527,0.924643582486729,0.955335720397487,LRRC37BP1,NA
ENSG00000250474,0.00512362451068285,0.0812200240808743,0.0630832675644252,0.949700198307859,NA,WBP1LP2,NA
ENSG00000250479,0.0167391429745331,0.0775830739736011,0.215757666166062,0.829176648564145,0.89400833973615,CHCHD10,400916
ENSG00000250548,0.17971623352443,0.0800495478461257,2.24506244394894,0.0247641241511713,0.0480413671926077,RP11-47I22.2,101927780
ENSG00000250568,-0.0220840610502587,0.0823308797964011,-0.268235455577193,0.788518085034781,0.864023625277502,RP11-333E13.2,NA
ENSG00000250571,-0.00372190091201849,0.0811257864776629,-0.0458781489045197,0.963407370483099,NA,GLI4,2738
ENSG00000250582,-0.0303600776389783,0.0820803634196752,-0.369882349128352,0.71147015357572,NA,SMAD1-AS2,101927659
ENSG00000250602,0.0250181596342139,0.0810562844145994,0.308651695730921,0.757586491988776,NA,RP11-517I3.1,NA
ENSG00000250644,-0.0306477288128196,0.0822148657957596,-0.372776000011427,0.709315166653783,NA,RP11-295K3.1,NA
ENSG00000250722,0.159283931742953,0.0773756041164236,2.05858078346356,0.0395344151908197,0.0727255096918657,SEPP1,6414
ENSG00000250731,0.153362924802028,0.0802493051063618,1.91108103177669,0.0559941683423375,0.0981339420230322,TPM3P6,NA
ENSG00000250746,0.117781391675263,0.0808485057243136,1.45681593766108,0.145167195277381,0.225359762041607,RP11-39C10.1,NA
ENSG00000250764,-0.0178165250167856,0.0821938676011722,-0.216762217629622,0.82839365784577,NA,CTD-2152M20.2,NA
ENSG00000250802,-0.0277749055132794,0.0816280195071628,-0.340261906156404,0.733659301910031,NA,ZBED3-AS1,NA
ENSG00000250803,-0.0216627684765384,0.0823090911376833,-0.263188041285766,0.792405647652463,NA,CTC-441N14.4,NA
ENSG00000250853,-0.0303678067342287,0.082061698847078,-0.370060663633337,0.711337290636912,NA,RNF138P1,NA
ENSG00000250882,-0.0216622071427925,0.0823090729873906,-0.263181279494073,0.792410859130265,NA,CTC-459M5.1,NA
ENSG00000250896,0.205433122162458,0.0843683133931399,2.43495589635863,0.0148936048949025,0.0306235020503662,RNPS1P1,NA
ENSG00000250899,-0.0973397748967592,0.0827025296266661,-1.17698666940622,0.239200826999612,0.343348838511458,RP11-253E3.3,NA
ENSG00000250903,-0.15415112485045,0.0822936408640112,-1.87318392079872,0.0610429919014566,0.105831207193286,GMDS-AS1,NA
ENSG00000250938,0.0338495760593884,0.0814942412126134,0.415361571022877,0.677877234229182,NA,RP11-679C8.2,NA
ENSG00000250966,0.129611112440847,0.0768132445393312,1.6873537007603,0.0915353608423434,0.150655584366505,RP11-402J6.3,NA
ENSG00000250988,-0.0219430670253986,0.081917007289301,-0.267869490738397,0.788799778601681,NA,SNHG21,100505616
ENSG00000250999,-0.0142125667605441,0.0822324461353966,-0.172834050651284,0.862781871243657,NA,RP11-1379J22.5,NA
ENSG00000251002,-0.128343490747866,0.0830166412692482,-1.54599714931382,0.122105256288524,0.193612375933674,AE000661.37,NA
ENSG00000251003,-0.457744456057011,0.0893791148184011,-5.12138050356672,3.03306919233726e-07,1.24411432858803e-06,ZFPM2-AS1,NA
ENSG00000251015,-0.0188383005563722,0.0822610324987175,-0.22900637135409,0.818863964086381,NA,SLC25A30-AS1,100874259
ENSG00000251022,2.7333454787322,0.127448371796696,21.4466880996519,4.9034560375044e-102,8.46476610817188e-99,THAP9-AS1,NA
ENSG00000251023,-0.0319360590197219,0.0812193504867773,-0.39320751555285,0.694166219266827,0.791499041746178,RP11-549J18.1,NA
ENSG00000251034,0.095879465830174,0.0808451543972884,1.18596428623297,0.235636403659739,0.339135138487766,RP11-582J16.4,NA
ENSG00000251056,-0.148099119027459,0.0813456950353066,-1.82061409596635,0.0686655385844295,0.11713076909292,ANKRD20A17P,NA
ENSG00000251136,0.286105875971053,0.0794673807297054,3.60029326931251,0.00031785846559683,0.000884208494077369,RP11-37B2.1,101929709
ENSG00000251148,-0.0180508693765539,0.0823483004789316,-0.219201480438228,0.826493102303697,NA,RP11-478C1.7,NA
ENSG00000251175,-0.103111277734172,0.0915303314470771,-1.12652577679991,0.259943036169367,0.368118088488296,RP11-45L9.1,101929529
ENSG00000251188,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RP11-478C6.6,NA
ENSG00000251192,0.0350133268386167,0.0801216732944169,0.437001942158096,0.662109939541104,0.766887425420751,ZNF674,641339
ENSG00000251201,-0.00919097584441206,0.0819046873498747,-0.112215504897182,0.910652535687738,NA,TMED7-TICAM2,100302736
ENSG00000251229,-0.116118988044793,0.0813810405117742,-1.4268555343427,0.153621539950075,0.236901823475843,RP11-503N18.5,NA
ENSG00000251322,0.0226104473750927,0.0622741709423094,0.363079058829045,0.716545827389734,0.810895277971301,SHANK3,NA
ENSG00000251333,0.0100548887548579,0.0788737431231074,0.127480811189144,0.898559859715788,0.938884335910556,RTN3P1,NA
ENSG00000251354,-0.0234646875224426,0.0822898268723171,-0.285146881629135,0.775531613907893,NA,RP11-697N18.1,NA
ENSG00000251369,-0.0111345190579517,0.0806999191134177,-0.137974352146536,0.890260687675949,0.933279270397864,ZNF550,162972
ENSG00000251411,-0.0161314380966546,0.0816733243324575,-0.197511711792095,0.84342711727589,NA,RP11-397E7.4,NA
ENSG00000251442,-0.0152253148334168,0.082300245110726,-0.184997199132674,0.85323123242549,NA,LINC01094,NA
ENSG00000251474,-0.176461467673146,0.0800690735592538,-2.20386548549932,0.0275338054918425,0.052820845461728,RPL32P3,NA
ENSG00000251495,0.140677164090377,0.0882472051006755,1.59412600013664,0.110907816534574,0.178409219249706,PPIAP11,NA
ENSG00000251562,0.562270977288351,0.158047560087806,3.55760618497351,0.000374249833125462,0.00102876137022022,MALAT1,378938
ENSG00000251586,0.097592183283173,0.0822754038222728,1.18616474364546,0.235557246443891,0.339087549287489,TET2-AS1,NA
ENSG00000251593,0.0702725411630603,0.0786514294991087,0.893468073124553,0.371606562237713,0.491247532882674,MSNP1,NA
ENSG00000251602,-0.0157912172022812,0.082060619090544,-0.192433561643709,0.847402605246361,NA,RP11-521B24.3,100507437
ENSG00000251661,-0.0188364171179259,0.0822610284779561,-0.228983486669798,0.818881750896662,NA,RP11-326C3.11,NA
ENSG00000251722,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RNU5E-3P,NA
ENSG00000251726,-0.126907130899005,0.0846662518886802,-1.4989104639457,0.133896861411119,0.209967515350631,RNU7-41P,NA
ENSG00000251748,-0.0113998948828839,0.0821846977528008,-0.138710674792199,0.889678782387649,NA,RNU4ATAC11P,NA
ENSG00000251785,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RNA5SP20,NA
ENSG00000251834,-0.0170338212710232,0.0822803231244378,-0.207021808182035,0.835992826955477,NA,RNU6-319P,NA
ENSG00000251972,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RNU6-123P,NA
ENSG00000251974,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,SNORA19,NA
ENSG00000251991,0.203456458748452,0.0829119378124785,2.45388618474469,0.014132170284987,0.0291919907220141,RNU7-49P,NA
ENSG00000252062,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RNU6-469P,NA
ENSG00000252126,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RNU6-313P,NA
ENSG00000252213,-0.0571610329417902,0.0816159250112604,-0.700366171600748,0.483698656710774,0.604135872629766,SNORA74,NA
ENSG00000252217,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,Y_RNA,NA
ENSG00000252361,-0.228021350260427,0.0857700449725951,-2.6585196537239,0.00784847727900342,0.0171533730221518,RNU6-118P,NA
ENSG00000252391,-0.162707324761859,0.0839305216515607,-1.93859541868858,0.0525506218455805,0.0929073466542786,RNU6-638P,NA
ENSG00000252581,0.0164420400828971,0.0817610477846395,0.201098695875398,0.840621401705855,NA,RNU6-1098P,NA
ENSG00000252585,-0.000195192983601734,0.0820010987745887,-0.0023803703428206,0.998100741048056,NA,Y_RNA,NA
ENSG00000252621,-0.0124076791866036,0.0822529597490729,-0.150847814163228,0.88009576754225,NA,Y_RNA,NA
ENSG00000252655,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,Y_RNA,NA
ENSG00000252658,-0.0579586722394466,0.0820057613631063,-0.706763418521491,0.479713511284506,NA,RNU6-786P,NA
ENSG00000252719,0.254249886453793,0.0821816526026681,3.0937548516217,0.00197640723552925,0.00483655427989782,SNORA18,NA
ENSG00000252722,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,SCARNA20,NA
ENSG00000252764,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RNU6-1092P,NA
ENSG00000252904,0.0652353420398597,0.0811910853516949,0.803479122828327,0.421697858845058,NA,SNORA76,NA
ENSG00000252934,-0.0180503217682994,0.0823482819383733,-0.21919487988599,0.826498243768624,NA,RNU7-172P,NA
ENSG00000252993,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,SNORA25,NA
ENSG00000253013,-0.155565549351837,0.0836857518677402,-1.85892515607314,0.0630377478077873,0.10886782113896,SNORA31,NA
ENSG00000253054,0.0518399299876319,0.0813429905996828,0.637300517296619,0.523929114073147,NA,RNU7-77P,NA
ENSG00000253065,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,SNORA40,NA
ENSG00000253159,0.199437538097154,0.0817152637650028,2.44063996012664,0.0146612635417912,0.0301868646513895,PCDHGA12,26025
ENSG00000253161,-0.015222684293329,0.0823002930713043,-0.184965128619168,0.853256386921728,NA,RP11-150O12.1,NA
ENSG00000253168,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RP11-326L2.1,NA
ENSG00000253173,0.0437131379899254,0.078716164841887,0.555326063937816,0.578671654341818,0.692892218694663,RP11-152C15.1,NA
ENSG00000253177,0.168641445314767,0.0814905725269452,2.06945957164561,0.0385029813301515,0.0709685824273263,RP11-100L22.1,NA
ENSG00000253194,-0.033186146425413,0.0821198953653181,-0.404118225891318,0.686125783030634,NA,RP11-351A11.1,NA
ENSG00000253200,-0.0712056414900332,0.0816885380243444,-0.871672369369774,0.383387137944617,0.503326846861791,RP11-582J16.5,NA
ENSG00000253250,-0.074208237881132,0.0810955937539111,-0.915071145620079,0.360154281641478,0.479412242713772,C8orf88,100127983
ENSG00000253276,0.123233175852434,0.0782323175690852,1.57522082537832,0.11520548182695,0.184340974893652,CCDC71L,168455
ENSG00000253295,-0.0160164094129301,0.082214256115418,-0.194813043013431,0.845539311075709,NA,RP11-779O18.1,NA
ENSG00000253298,-0.0180503217682994,0.0823482819383733,-0.21919487988599,0.826498243768624,NA,AC008703.1,285627
ENSG00000253305,-0.0588364068533977,0.0814089591295085,-0.722726435548678,0.469847970963046,0.590437071663628,PCDHGB6,56100
ENSG00000253313,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,C1orf210,149466
ENSG00000253341,0.105904511502239,0.0765888611085899,1.38276650115066,0.166736473602998,0.254063136014493,RP11-730G20.2,NA
ENSG00000253347,-0.0331892691836925,0.0821285097441954,-0.404113861155726,0.68612899251847,NA,CTD-2026D20.2,NA
ENSG00000253352,0.422080830433058,0.0979490117867552,4.30918926831003,1.63854098652678e-05,5.44857712746e-05,TUG1,NA
ENSG00000253357,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,CTB-78F1.2,NA
ENSG00000253372,-0.154263093091624,0.0832056088820834,-1.85399872874245,0.0637393418676369,0.109891026840994,RP11-44N11.1,NA
ENSG00000253383,-0.375454982191306,0.0887367083524043,-4.23111234530183,2.32538484191277e-05,7.58842841741125e-05,RP11-116B19.2,NA
ENSG00000253420,-0.107344772707339,0.0825076776036587,-1.30102768402948,0.193248978882769,0.286987914565488,RP11-642D21.2,NA
ENSG00000253438,-0.0035540482661938,0.0809822236752292,-0.0438867705145631,0.964994660741065,NA,PCAT1,100750225
ENSG00000253475,-0.334294471674207,0.0881668193858464,-3.79161314883354,0.00014967192978512,0.000434559250245888,RP11-110G21.2,NA
ENSG00000253506,0.000150170772762209,0.0749097898448922,0.00200468821329164,0.998400491296735,0.999310157941667,NACA2,342538
ENSG00000253522,-0.0702705118257627,0.0804949030235226,-0.872980886817491,0.382673495675401,0.502578689462183,CTC-231O11.1,NA
ENSG00000253526,-0.0530117230007632,0.0817840794021795,-0.648191229738907,0.516861273666086,NA,RP11-152P17.3,NA
ENSG00000253570,0.18354614075193,0.0918823429438378,1.99762146753398,0.0457577140554046,0.0824539541672396,RNF5P1,NA
ENSG00000253582,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RP11-649G15.2,NA
ENSG00000253618,0.0339967551847189,0.0809041653553594,0.420210196043594,0.674331906938148,0.775922490461118,GRPEL2-AS1,NA
ENSG00000253626,0.291814915305592,0.0937970283741178,3.11113177425688,0.00186371751277171,0.00458306113641298,EIF5AL1,143244
ENSG00000253658,0.227971322784758,0.082186617340704,2.77382535212156,0.00554014115676965,0.0125017863190298,RP11-600K15.1,100505718
ENSG00000253669,-0.0107547465651282,0.0810572475664148,-0.132680875406191,0.894445768340603,NA,KB-1732A1.1,NA
ENSG00000253676,0.40845372875089,0.0934512802371133,4.37076653968275,1.23811116587827e-05,4.17564480281133e-05,TAGLN2P1,NA
ENSG00000253683,-0.269976438817157,0.0885282394920199,-3.04960812918338,0.00229140131621348,0.00555006885250025,CTB-79E8.3,NA
ENSG00000253710,0.000106393308326181,0.078869057195591,0.00134898668894103,0.998923664674612,0.999579958126644,ALG11,440138
ENSG00000253719,1.42615699569205,0.0981462539978233,14.5309366134715,7.7158182327669e-48,8.17876732673291e-46,ATXN7L3B,552889
ENSG00000253729,0.516627648600763,0.137062689120158,3.76927996902098,0.000163719163663651,0.000473750568417519,PRKDC,5591
ENSG00000253737,-0.0747545144288873,0.0820780924492589,-0.910773047937255,0.362414966195013,NA,KB-1460A1.3,NA
ENSG00000253738,-0.329167888637788,0.0906813815803897,-3.62993905585766,0.00028348814540063,0.000793530402830949,OTUD6B-AS1,100506365
ENSG00000253744,0.159250482501401,0.0817785794360611,1.94733735410398,0.0514943031834611,0.0913337971039107,AC025442.3,NA
ENSG00000253785,0.0943993647502971,0.079247154367572,1.19120194918854,0.233574314542965,0.336614432550649,CTC-308K20.3,NA
ENSG00000253796,-0.154308813538961,0.0835608236980602,-1.84666458167697,0.0647957679429884,0.111410367077842,RP11-1084E5.1,NA
ENSG00000253811,-0.0274895724783797,0.0813695874783959,-0.337835957269396,0.735486811358418,0.823919776439707,CTD-2363C16.1,NA
ENSG00000253829,-0.062958930585914,0.0813767732421367,-0.773671996044616,0.439124784482117,0.560750702280662,RP11-723D22.3,NA
ENSG00000253833,0.00369482098616111,0.0756362784247133,0.048849851726098,0.961038953635663,0.977917537725954,RP11-367E12.4,NA
ENSG00000253836,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RP11-731N10.1,NA
ENSG00000253837,0.0649466071403129,0.0806900074159265,0.80489033549765,0.420882965905882,0.542501307734046,RP11-177H13.2,100507156
ENSG00000253852,-0.0216624524849472,0.0823090808601862,-0.263184235063249,0.792408581199863,NA,CTB-140J7.2,NA
ENSG00000253854,-0.018835212684348,0.0822616000623056,-0.228967254102547,0.818894367495759,NA,RP11-10N23.2,NA
ENSG00000253882,0.146070602780385,0.0805407713231291,1.81362309276069,0.0697357726828305,0.118688320718215,RP11-61L23.2,154761
ENSG00000253913,-0.0180503217682994,0.0823482819383733,-0.21919487988599,0.826498243768624,NA,IGLV3-26,NA
ENSG00000253915,-0.0313039977647195,0.0815961189966288,-0.383645670280138,0.701241085470014,NA,MAPRE1P1,NA
ENSG00000253916,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,CTD-2309H9.2,NA
ENSG00000253930,-0.0142137077266146,0.0822324348512675,-0.172847949258984,0.862770946171875,NA,RP11-1149O23.2,NA
ENSG00000253945,-0.0317683339051469,0.0765566363098689,-0.414965121724551,0.678167436016594,0.779150345300071,RP11-328L11.1,NA
ENSG00000253954,0.000243791093691173,0.0779385037904569,0.00312799299235488,0.997504226755017,0.999075099553056,HMGN1P38,NA
ENSG00000253958,0.00569261110019848,0.0806538180403275,0.070580801238103,0.943731390691811,0.966985925692104,CLDN23,137075
ENSG00000253961,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RP11-363L24.3,NA
ENSG00000253982,0.0118207199595836,0.079096676686873,0.149446480619904,0.881201337276431,0.927887500840745,CTD-2336O2.1,101927752
ENSG00000254004,0.0159714279252469,0.0798162315061314,0.200102505766888,0.841400413681236,0.901534601348605,ZNF260,339324
ENSG00000254017,-0.0216617293941582,0.0823090579141576,-0.263175523364024,0.792415295527415,NA,IGHEP2,NA
ENSG00000254051,-0.0169022069122392,0.0815928611111821,-0.207153011698014,0.835890362524473,NA,RP11-403D15.1,NA
ENSG00000254087,0.329455146527672,0.113133018721142,2.91210426674582,0.00359002777492137,0.00842039899692349,LYN,4067
ENSG00000254093,-0.0484551095904197,0.0754394537874005,-0.642304618574961,0.520675416058989,0.639154990619344,PINX1,54984
ENSG00000254122,-0.100111228904101,0.0816686748088189,-1.2258216401632,0.220265801809368,0.320569908354138,PCDHGB7,56099
ENSG00000254141,-0.0206385220498677,0.082241751219225,-0.25094944774283,0.801853193536699,NA,RP11-642D21.1,NA
ENSG00000254205,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,RP11-92K15.1,NA
ENSG00000254206,0.0157261917656767,0.0797222707597506,0.197262215636943,0.843622345907783,0.903243576447281,NPIPB11,728888
ENSG00000254285,-0.00840830581964006,0.0812994892666295,-0.103423845530741,0.917626587627359,NA,KRT8P3,NA
ENSG00000254332,0.109662626638032,0.0906228376565463,1.21009923628352,0.226240816196691,0.327726447245362,GS1-44D20.1,NA
ENSG00000254336,-0.0213991569360809,0.0763761247571619,-0.280181234700236,0.779338462874356,0.858088928052275,AC008694.2,NA
ENSG00000254373,-0.00385214663253582,0.0791711537757709,-0.0486559365226114,0.961193491816587,0.977917537725954,RP11-34P1.2,NA
ENSG00000254416,-0.00380469849642251,0.0819652623804643,-0.0464184263665497,0.962976750225375,NA,RP11-347E10.1,NA
ENSG00000254432,-0.00424824308286439,0.0858345383613085,-0.0494933993234985,0.960526097331803,0.977572011085054,RP11-33I11.2,NA
ENSG00000254441,-0.0132030119375765,0.0821659615643917,-0.160687122577268,0.872339832324822,NA,RP11-718B12.5,NA
ENSG00000254453,-0.0178164722262751,0.0821938521415186,-0.216761616131573,0.828394126628348,NA,NAV2-AS2,100874014
ENSG00000254454,-0.027554221258886,0.0820178878703146,-0.335953801961522,0.736905704368304,NA,RCC2P6,NA
ENSG00000254463,-0.026029112443523,0.0821841291319749,-0.316717019678146,0.751458333310957,NA,RP11-484D2.3,NA
ENSG00000254470,-0.00146236533240563,0.080707896849609,-0.0181192347897579,0.985543733326812,0.991946566177011,AP5B1,91056
ENSG00000254481,-0.0389351700087055,0.080220683085115,-0.485350766302936,0.627427550015947,0.73717399264878,PTP4A2P2,NA
ENSG00000254485,-0.0198578255869624,0.0823289662720754,-0.241200958619322,0.809399367959835,NA,RP11-380O24.1,101930660
ENSG00000254505,0.234663359962595,0.0753883614874758,3.11272662427581,0.00185367635045802,0.00456115353674092,CHMP4A,29082
ENSG00000254531,0.398736981691888,0.0844165379120137,4.72344627669387,2.31881234825211e-06,8.5742131016764e-06,FLJ20021,90024
ENSG00000254538,-0.0170320280374881,0.0822803410055887,-0.206999969000265,0.836009882708692,NA,RP11-463D19.1,NA
ENSG00000254542,-0.0131361799605629,0.0814752019965441,-0.161229179414861,0.871912899904451,NA,NAV2-AS3,NA
ENSG00000254577,0.0230672524796071,0.0822104965902034,0.280587679631605,0.779026666799237,0.857843337915993,RP11-484D2.4,NA
ENSG00000254588,-0.0990983139157801,0.0834895020889204,-1.18695538284844,0.235245219980701,0.338699301590229,RP11-1007G5.2,101929517
ENSG00000254598,0.0952434657387497,0.0781769146612402,1.21830678725891,0.223107411791365,0.323964186984721,CSNK2A3,283106
ENSG00000254612,0.43722275124946,0.110311739495197,3.96351968748075,7.38527699613278e-05,0.000224289576543233,RP11-676M6.1,NA
ENSG00000254634,0.031353434180949,0.0810227629836359,0.386970686093258,0.698777909679962,0.796081103099147,SMG1P6,NA
ENSG00000254635,-0.0389778826764214,0.0823977345186369,-0.473045562528243,0.636180673363405,0.744706699304794,WAC-AS1,NA
ENSG00000254649,-0.0152247338723583,0.082300269978263,-0.184990084192669,0.853236813013354,NA,RP11-452H21.2,NA
ENSG00000254682,-0.00147718031460647,0.0807104659692938,-0.0183022151695724,0.98539776031359,0.991946566177011,RP11-660L16.2,NA
ENSG00000254685,0.0356947106296881,0.0812061052522994,0.43955698304688,0.660258002369754,NA,FPGT,8790
ENSG00000254703,0.00134752733091213,0.0797366273939395,0.0168997282046388,0.98651660959802,0.992512422810963,SENCR,100507392
ENSG00000254719,0.0207473432535493,0.0785882764664645,0.264000486922534,0.791779543548771,0.866340456740615,RP11-351I24.3,NA
ENSG00000254726,0.289990877588483,0.0781993594476394,3.70835361871032,0.000208611198419704,0.000593561978267884,MEX3A,92312
ENSG00000254772,0.0534303606260439,0.0732031230187852,0.729891819128163,0.465456313292139,0.586381785844683,EEF1G,1937
ENSG00000254777,-0.0987078609532765,0.0825256719473189,-1.19608672821577,0.231662716210234,0.334258180619041,AC022182.1,NA
ENSG00000254791,-0.00720758198095852,0.081767263073414,-0.0881475264065921,0.92975942275119,NA,FAR1-IT1,NA
ENSG00000254802,-0.0139932839051098,0.0820798233717869,-0.170483845240823,0.864629638016032,NA,AC022182.3,NA
ENSG00000254810,0.179227479456753,0.0817106460374156,2.19344097921689,0.0282756225616207,0.05402951028378,RP11-672A2.4,NA
ENSG00000254838,0.0945130859776966,0.0790502091558854,1.19560829739639,0.231849451982824,0.334487676427943,GVINP1,387751
ENSG00000254851,0.0228095257524722,0.0861744188973467,0.264690218330842,0.791248113459332,0.86584382877394,RP11-109L13.1,NA
ENSG00000254856,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,NDUFA3P2,NA
ENSG00000254858,-0.100478321993995,0.0898092553612327,-1.11879696129145,0.26322676835967,0.371896675886619,MPV17L2,84769
ENSG00000254859,-0.0168051289920395,0.0821268434366756,-0.204624070386891,0.837865847859791,NA,RP11-661A12.5,NA
ENSG00000254893,0.231116734868724,0.0972421937128842,2.37671247474235,0.0174676980152161,0.0352740078235078,RP11-466P24.2,NA
ENSG00000254901,-0.190759002176204,0.0837557376111015,-2.27756339585886,0.0227526034642078,0.04467703286667,MEF2BNB,729991
ENSG00000254907,-0.0170337190397114,0.0822803240931138,-0.207020563268989,0.83599379919357,NA,RP11-484D2.2,NA
ENSG00000254911,0.169397376022207,0.084328387226038,2.00878235188047,0.0445602206597329,0.0805965733351613,SCARNA9,619383
ENSG00000254911,0.169397376022207,0.084328387226038,2.00878235188047,0.0445602206597329,0.0805965733351613,SCARNA9,100158262
ENSG00000254979,-0.0961713304230065,0.0836327750455311,-1.14992394274433,0.250175198539168,0.356794181417126,RP11-872D17.8,NA
ENSG00000254986,0.34228484173504,0.0799493799760076,4.28126949624572,1.85830145091412e-05,6.13209031481329e-05,DPP3,10072
ENSG00000254987,-0.0180503217682994,0.0823482819383733,-0.21919487988599,0.826498243768624,NA,RP11-563P16.1,NA
ENSG00000254996,-0.0252502204924426,0.0817314066364453,-0.308941464873591,0.757366054198153,NA,ANKHD1-EIF4EBP3,404734
ENSG00000254999,0.181397812864241,0.145101899689489,1.25014085447829,0.211248097980044,0.309796361163938,BRK1,55845
ENSG00000255028,-0.0216631497119637,0.0823091037514239,-0.263192632705455,0.792402108938594,NA,RP11-708B6.2,NA
ENSG00000255036,-0.0180505502600467,0.0823482897383038,-0.219197633823482,0.826496098602813,NA,RP11-23J9.4,57653
ENSG00000255097,0.164847037333702,0.081718101799867,2.01726464152855,0.0436679034403202,0.079255473891984,RP11-5L12.1,NA
ENSG00000255112,2.263978826502,0.114803146375083,19.7205294278709,1.43716289011909e-86,1.44722303034993e-83,CHMP1B,57132
ENSG00000255118,-0.0270629025544648,0.0822514669797016,-0.329026381512971,0.742135747644066,NA,RP11-703H8.7,NA
ENSG00000255139,-0.0270602222409843,0.0822513799991423,-0.328994142606076,0.742160115351329,NA,AP000442.1,NA
ENSG00000255150,-0.0301836278307483,0.0779086343183342,-0.387423397866508,0.698442784703513,0.795774336258462,EID3,493861
ENSG00000255151,-0.0198581391084024,0.0823283843731272,-0.241206471614963,0.809395095340014,NA,GLYATL1P3,NA
ENSG00000255159,-0.0178206870802524,0.0821938603909593,-0.216812873802099,0.828354178749802,NA,RP11-318C2.1,NA
